Month,Product,Price
2019-12-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.535
2019-12-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.587
2019-12-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.066
2019-12-01T00:00:00Z,Utility (piped) gas per therm,1.057
2019-12-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.188
2020-01-01T00:00:00Z,"Bananas, per lb.",0.57
2020-01-01T00:00:00Z,"Oranges, Navel, per lb.",1.244
2020-01-01T00:00:00Z,"Bread, white, pan, per lb.",1.351
2020-01-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.221
2020-01-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.409
2020-01-01T00:00:00Z,Electricity per KWH,0.134
2020-01-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.461
2020-01-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.567
2020-01-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.1
2020-01-01T00:00:00Z,Utility (piped) gas per therm,1.066
2020-01-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.253
2020-02-01T00:00:00Z,"Bananas, per lb.",0.574
2020-02-01T00:00:00Z,"Oranges, Navel, per lb.",1.218
2020-02-01T00:00:00Z,"Bread, white, pan, per lb.",1.375
2020-02-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.197
2020-02-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.362
2020-02-01T00:00:00Z,Electricity per KWH,0.134
2020-02-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.449
2020-02-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.465
2020-02-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.033
2020-02-01T00:00:00Z,Utility (piped) gas per therm,1.05
2020-02-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.196
2020-03-01T00:00:00Z,"Bananas, per lb.",0.576
2020-03-01T00:00:00Z,"Oranges, Navel, per lb.",1.174
2020-03-01T00:00:00Z,"Bread, white, pan, per lb.",1.374
2020-03-01T00:00:00Z,"Tomatoes, field grown, per lb.",NA
2020-03-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.4
2020-03-01T00:00:00Z,Electricity per KWH,0.134
2020-03-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.525
2020-03-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.267
2020-03-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.108
2020-03-01T00:00:00Z,Utility (piped) gas per therm,1.034
2020-03-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.248
2020-04-01T00:00:00Z,"Bananas, per lb.",0.581
2020-04-01T00:00:00Z,"Oranges, Navel, per lb.",NA
2020-04-01T00:00:00Z,"Bread, white, pan, per lb.",1.406
2020-04-01T00:00:00Z,"Tomatoes, field grown, per lb.",NA
2020-04-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.571
2020-04-01T00:00:00Z,Electricity per KWH,0.133
2020-04-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.019
2020-04-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",1.876
2020-04-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.343
2020-04-01T00:00:00Z,Utility (piped) gas per therm,1.028
2020-04-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.267
2020-05-01T00:00:00Z,"Bananas, per lb.",0.589
2020-05-01T00:00:00Z,"Oranges, Navel, per lb.",1.209
2020-05-01T00:00:00Z,"Bread, white, pan, per lb.",1.412
2020-05-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.851
2020-05-01T00:00:00Z,"Chicken, fresh, whole, per lb.",NA
2020-05-01T00:00:00Z,Electricity per KWH,0.134
2020-05-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.64
2020-05-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",1.879
2020-05-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.789
2020-05-01T00:00:00Z,Utility (piped) gas per therm,1.037
2020-05-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.21
2020-06-01T00:00:00Z,"Bananas, per lb.",0.588
2020-06-01T00:00:00Z,"Oranges, Navel, per lb.",1.296
2020-06-01T00:00:00Z,"Bread, white, pan, per lb.",1.474
2020-06-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.922
2020-06-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.747
2020-06-01T00:00:00Z,Electricity per KWH,0.137
2020-06-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.554
2020-06-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.076
2020-06-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.33
2020-06-01T00:00:00Z,Utility (piped) gas per therm,1.037
2020-06-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.198
2020-07-01T00:00:00Z,"Bananas, per lb.",0.58
2020-07-01T00:00:00Z,"Oranges, Navel, per lb.",NA
2020-07-01T00:00:00Z,"Bread, white, pan, per lb.",1.485
2020-07-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.977
2020-07-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.712
2020-07-01T00:00:00Z,Electricity per KWH,0.137
2020-07-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.401
2020-07-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.176
2020-07-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.732
2020-07-01T00:00:00Z,Utility (piped) gas per therm,1.027
2020-07-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.255
2020-08-01T00:00:00Z,"Bananas, per lb.",0.576
2020-08-01T00:00:00Z,"Oranges, Navel, per lb.",NA
2020-08-01T00:00:00Z,"Bread, white, pan, per lb.",1.495
2020-08-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.874
2020-08-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.609
2020-08-01T00:00:00Z,Electricity per KWH,0.137
2020-08-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.328
2020-08-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.177
2020-08-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.307
2020-08-01T00:00:00Z,Utility (piped) gas per therm,1.031
2020-08-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.406
2020-09-01T00:00:00Z,"Bananas, per lb.",0.574
2020-09-01T00:00:00Z,"Oranges, Navel, per lb.",NA
2020-09-01T00:00:00Z,"Bread, white, pan, per lb.",1.492
2020-09-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.847
2020-09-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.542
2020-09-01T00:00:00Z,Electricity per KWH,0.137
2020-09-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.353
2020-09-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.193
2020-09-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.165
2020-09-01T00:00:00Z,Utility (piped) gas per therm,1.064
2020-09-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.448
2020-10-01T00:00:00Z,"Bananas, per lb.",0.577
2020-10-01T00:00:00Z,"Oranges, Navel, per lb.",NA
2020-10-01T00:00:00Z,"Bread, white, pan, per lb.",1.503
2020-10-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.911
2020-10-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.58
2020-10-01T00:00:00Z,Electricity per KWH,0.135
2020-10-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.408
2020-10-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.159
2020-10-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.212
2020-10-01T00:00:00Z,Utility (piped) gas per therm,1.067
2020-10-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.38
2020-11-01T00:00:00Z,"Bananas, per lb.",0.578
2020-11-01T00:00:00Z,"Oranges, Navel, per lb.",NA
2020-11-01T00:00:00Z,"Bread, white, pan, per lb.",1.515
2020-11-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.935
2020-11-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.639
2020-11-01T00:00:00Z,Electricity per KWH,0.136
2020-11-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.45
2020-11-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.09
2020-11-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.33
2020-11-01T00:00:00Z,Utility (piped) gas per therm,1.104
2020-11-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.425
2020-12-01T00:00:00Z,"Bananas, per lb.",0.572
2020-12-01T00:00:00Z,"Oranges, Navel, per lb.",1.329
2020-12-01T00:00:00Z,"Bread, white, pan, per lb.",1.538
2020-12-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.893
2020-12-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.621
2020-12-01T00:00:00Z,Electricity per KWH,0.136
2020-12-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.481
2020-12-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.168
2020-12-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.202
2020-12-01T00:00:00Z,Utility (piped) gas per therm,1.114
2020-12-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.535
2021-01-01T00:00:00Z,"Bananas, per lb.",0.597
2021-01-01T00:00:00Z,"Oranges, Navel, per lb.",1.303
2021-01-01T00:00:00Z,"Bread, white, pan, per lb.",1.546
2021-01-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.928
2021-01-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.595
2021-01-01T00:00:00Z,Electricity per KWH,0.136
2021-01-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.466
2021-01-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.326
2021-01-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.31
2021-01-01T00:00:00Z,Utility (piped) gas per therm,1.119
2021-01-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.468
2021-02-01T00:00:00Z,"Bananas, per lb.",0.59
2021-02-01T00:00:00Z,"Oranges, Navel, per lb.",1.321
2021-02-01T00:00:00Z,"Bread, white, pan, per lb.",1.537
2021-02-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.838
2021-02-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.583
2021-02-01T00:00:00Z,Electricity per KWH,0.137
2021-02-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.597
2021-02-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.496
2021-02-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.252
2021-02-01T00:00:00Z,Utility (piped) gas per therm,1.124
2021-02-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.368
2021-03-01T00:00:00Z,"Bananas, per lb.",0.594
2021-03-01T00:00:00Z,"Oranges, Navel, per lb.",1.266
2021-03-01T00:00:00Z,"Bread, white, pan, per lb.",1.526
2021-03-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.768
2021-03-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.543
2021-03-01T00:00:00Z,Electricity per KWH,0.138
2021-03-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.625
2021-03-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.791
2021-03-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.377
2021-03-01T00:00:00Z,Utility (piped) gas per therm,1.144
2021-03-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.348
2021-04-01T00:00:00Z,"Bananas, per lb.",0.604
2021-04-01T00:00:00Z,"Oranges, Navel, per lb.",1.32
2021-04-01T00:00:00Z,"Bread, white, pan, per lb.",1.51
2021-04-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.786
2021-04-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.515
2021-04-01T00:00:00Z,Electricity per KWH,0.139
2021-04-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.62
2021-04-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.839
2021-04-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.29
2021-04-01T00:00:00Z,Utility (piped) gas per therm,1.166
2021-04-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.447
2021-05-01T00:00:00Z,"Bananas, per lb.",0.6
2021-05-01T00:00:00Z,"Oranges, Navel, per lb.",1.317
2021-05-01T00:00:00Z,"Bread, white, pan, per lb.",1.511
2021-05-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.804
2021-05-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.486
2021-05-01T00:00:00Z,Electricity per KWH,0.14
2021-05-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.625
2021-05-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.972
2021-05-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.495
2021-05-01T00:00:00Z,Utility (piped) gas per therm,1.201
2021-05-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.497
2021-06-01T00:00:00Z,"Bananas, per lb.",0.595
2021-06-01T00:00:00Z,"Oranges, Navel, per lb.",1.354
2021-06-01T00:00:00Z,"Bread, white, pan, per lb.",1.51
2021-06-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.83
2021-06-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.474
2021-06-01T00:00:00Z,Electricity per KWH,0.142
2021-06-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.642
2021-06-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.154
2021-06-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.565
2021-06-01T00:00:00Z,Utility (piped) gas per therm,1.219
2021-06-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.557
2021-07-01T00:00:00Z,"Bananas, per lb.",0.594
2021-07-01T00:00:00Z,"Oranges, Navel, per lb.",NA
2021-07-01T00:00:00Z,"Bread, white, pan, per lb.",1.491
2021-07-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.827
2021-07-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.435
2021-07-01T00:00:00Z,Electricity per KWH,0.143
2021-07-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.642
2021-07-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.233
2021-07-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.521
2021-07-01T00:00:00Z,Utility (piped) gas per therm,1.241
2021-07-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.627
2021-08-01T00:00:00Z,"Bananas, per lb.",0.589
2021-08-01T00:00:00Z,"Oranges, Navel, per lb.",NA
2021-08-01T00:00:00Z,"Bread, white, pan, per lb.",1.467
2021-08-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.858
2021-08-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.472
2021-08-01T00:00:00Z,Electricity per KWH,0.144
2021-08-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.709
2021-08-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.255
2021-08-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.636
2021-08-01T00:00:00Z,Utility (piped) gas per therm,1.267
2021-08-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.56
2021-09-01T00:00:00Z,"Bananas, per lb.",0.597
2021-09-01T00:00:00Z,"Oranges, Navel, per lb.",NA
2021-09-01T00:00:00Z,"Bread, white, pan, per lb.",1.58
2021-09-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.828
2021-09-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.504
2021-09-01T00:00:00Z,Electricity per KWH,0.144
2021-09-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.835
2021-09-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.265
2021-09-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.786
2021-09-01T00:00:00Z,Utility (piped) gas per therm,1.302
2021-09-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.585
2021-10-01T00:00:00Z,"Bananas, per lb.",0.6
2021-10-01T00:00:00Z,"Oranges, Navel, per lb.",1.49
2021-10-01T00:00:00Z,"Bread, white, pan, per lb.",1.526
2021-10-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.892
2021-10-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.523
2021-10-01T00:00:00Z,Electricity per KWH,0.142
2021-10-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.821
2021-10-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.385
2021-10-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.869
2021-10-01T00:00:00Z,Utility (piped) gas per therm,1.383
2021-10-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.663
2021-11-01T00:00:00Z,"Bananas, per lb.",0.619
2021-11-01T00:00:00Z,"Oranges, Navel, per lb.",1.44
2021-11-01T00:00:00Z,"Bread, white, pan, per lb.",1.547
2021-11-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.924
2021-11-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.583
2021-11-01T00:00:00Z,Electricity per KWH,0.142
2021-11-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.718
2021-11-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.482
2021-11-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.81
2021-11-01T00:00:00Z,Utility (piped) gas per therm,1.401
2021-11-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.671
2021-12-01T00:00:00Z,"Bananas, per lb.",0.622
2021-12-01T00:00:00Z,"Oranges, Navel, per lb.",1.448
2021-12-01T00:00:00Z,"Bread, white, pan, per lb.",1.532
2021-12-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.906
2021-12-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.606
2021-12-01T00:00:00Z,Electricity per KWH,0.142
2021-12-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.788
2021-12-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.408
2021-12-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.792
2021-12-01T00:00:00Z,Utility (piped) gas per therm,1.402
2021-12-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.743
2022-01-01T00:00:00Z,"Bananas, per lb.",0.63
2022-01-01T00:00:00Z,"Oranges, Navel, per lb.",1.427
2022-01-01T00:00:00Z,"Bread, white, pan, per lb.",1.555
2022-01-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.892
2022-01-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.622
2022-01-01T00:00:00Z,Electricity per KWH,0.147
2022-01-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.929
2022-01-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.413
2022-01-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.765
2022-01-01T00:00:00Z,Utility (piped) gas per therm,1.409
2022-01-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.787
2022-02-01T00:00:00Z,"Bananas, per lb.",0.628
2022-02-01T00:00:00Z,"Oranges, Navel, per lb.",1.445
2022-02-01T00:00:00Z,"Bread, white, pan, per lb.",1.578
2022-02-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.826
2022-02-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.632
2022-02-01T00:00:00Z,Electricity per KWH,0.148
2022-02-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.005
2022-02-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.592
2022-02-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.627
2022-02-01T00:00:00Z,Utility (piped) gas per therm,1.413
2022-02-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.875
2022-03-01T00:00:00Z,"Bananas, per lb.",0.642
2022-03-01T00:00:00Z,"Oranges, Navel, per lb.",1.48
2022-03-01T00:00:00Z,"Bread, white, pan, per lb.",1.607
2022-03-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.827
2022-03-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.724
2022-03-01T00:00:00Z,Electricity per KWH,0.15
2022-03-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.046
2022-03-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",4.312
2022-03-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.87
2022-03-01T00:00:00Z,Utility (piped) gas per therm,1.411
2022-03-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.917
2022-04-01T00:00:00Z,"Bananas, per lb.",0.637
2022-04-01T00:00:00Z,"Oranges, Navel, per lb.",1.505
2022-04-01T00:00:00Z,"Bread, white, pan, per lb.",1.612
2022-04-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.794
2022-04-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.794
2022-04-01T00:00:00Z,Electricity per KWH,0.151
2022-04-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.52
2022-04-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",4.271
2022-04-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.945
2022-04-01T00:00:00Z,Utility (piped) gas per therm,1.445
2022-04-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.012
2022-05-01T00:00:00Z,"Bananas, per lb.",0.642
2022-05-01T00:00:00Z,"Oranges, Navel, per lb.",1.546
2022-05-01T00:00:00Z,"Bread, white, pan, per lb.",1.606
2022-05-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.819
2022-05-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.824
2022-05-01T00:00:00Z,Electricity per KWH,0.154
2022-05-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.863
2022-05-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",4.604
2022-05-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.894
2022-05-01T00:00:00Z,Utility (piped) gas per therm,1.565
2022-05-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.204
2022-06-01T00:00:00Z,"Bananas, per lb.",0.64
2022-06-01T00:00:00Z,"Oranges, Navel, per lb.",1.6
2022-06-01T00:00:00Z,"Bread, white, pan, per lb.",1.691
2022-06-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.842
2022-06-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.826
2022-06-01T00:00:00Z,Electricity per KWH,0.16
2022-06-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.707
2022-06-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",5.058
2022-06-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.997
2022-06-01T00:00:00Z,Utility (piped) gas per therm,1.699
2022-06-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.153
2022-07-01T00:00:00Z,"Bananas, per lb.",0.64
2022-07-01T00:00:00Z,"Oranges, Navel, per lb.",NA
2022-07-01T00:00:00Z,"Bread, white, pan, per lb.",1.715
2022-07-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.842
2022-07-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.88
2022-07-01T00:00:00Z,Electricity per KWH,0.164
2022-07-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.936
2022-07-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",4.667
2022-07-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.075
2022-07-01T00:00:00Z,Utility (piped) gas per therm,1.629
2022-07-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.156
2022-08-01T00:00:00Z,"Bananas, per lb.",0.643
2022-08-01T00:00:00Z,"Oranges, Navel, per lb.",1.703
2022-08-01T00:00:00Z,"Bread, white, pan, per lb.",1.756
2022-08-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.89
2022-08-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.879
2022-08-01T00:00:00Z,Electricity per KWH,0.167
2022-08-01T00:00:00Z,"Eggs, grade A, large, per doz.",3.116
2022-08-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",4.101
2022-08-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.12
2022-08-01T00:00:00Z,Utility (piped) gas per therm,1.694
2022-08-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.194
2022-09-01T00:00:00Z,"Bananas, per lb.",0.643
2022-09-01T00:00:00Z,"Oranges, Navel, per lb.",1.73
2022-09-01T00:00:00Z,"Bread, white, pan, per lb.",1.749
2022-09-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.901
2022-09-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.891
2022-09-01T00:00:00Z,Electricity per KWH,0.167
2022-09-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.902
2022-09-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.881
2022-09-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.89
2022-09-01T00:00:00Z,Utility (piped) gas per therm,1.739
2022-09-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.181
2022-10-01T00:00:00Z,"Bananas, per lb.",0.634
2022-10-01T00:00:00Z,"Oranges, Navel, per lb.",1.73
2022-10-01T00:00:00Z,"Bread, white, pan, per lb.",1.814
2022-10-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.974
2022-10-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.863
2022-10-01T00:00:00Z,Electricity per KWH,0.166
2022-10-01T00:00:00Z,"Eggs, grade A, large, per doz.",3.419
2022-10-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",4.016
2022-10-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.789
2022-10-01T00:00:00Z,Utility (piped) gas per therm,1.668
2022-10-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.184
2022-11-01T00:00:00Z,"Bananas, per lb.",0.631
2022-11-01T00:00:00Z,"Oranges, Navel, per lb.",1.641
2022-11-01T00:00:00Z,"Bread, white, pan, per lb.",1.847
2022-11-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.107
2022-11-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.843
2022-11-01T00:00:00Z,Electricity per KWH,0.163
2022-11-01T00:00:00Z,"Eggs, grade A, large, per doz.",3.589
2022-11-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.853
2022-11-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.728
2022-11-01T00:00:00Z,Utility (piped) gas per therm,1.616
2022-11-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.218
2022-12-01T00:00:00Z,"Bananas, per lb.",0.628
2022-12-01T00:00:00Z,"Oranges, Navel, per lb.",1.485
2022-12-01T00:00:00Z,"Bread, white, pan, per lb.",1.873
2022-12-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.228
2022-12-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.83
2022-12-01T00:00:00Z,Electricity per KWH,0.165
2022-12-01T00:00:00Z,"Eggs, grade A, large, per doz.",4.25
2022-12-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.356
2022-12-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.758
2022-12-01T00:00:00Z,Utility (piped) gas per therm,1.667
2022-12-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.211
2023-01-01T00:00:00Z,"Bananas, per lb.",0.639
